model,signal,stage,subject,generalised_ece,faithfulness_divergence
Mistral-7B-Instruct-v0.3,su,pre,miscellaneous,0.13823116144741357,1.390849641935758
Mistral-7B-Instruct-v0.3,su,pre,moral_disputes,0.269198826592198,2.337280814154368
Mistral-7B-Instruct-v0.3,su,pre,moral_scenarios,0.4632889828685732,2.036544540411275
Mistral-7B-Instruct-v0.3,su,pre,nutrition,0.2644434457548027,2.3070476316109736
Mistral-7B-Instruct-v0.3,su,pre,philosophy,0.28372227988388526,2.414070917882911
Mistral-7B-Instruct-v0.3,su,pre,prehistory,0.252368212531835,2.3246500143489963
Mistral-7B-Instruct-v0.3,su,pre,professional_accounting,0.42213822634285975,3.2540914124836617
Mistral-7B-Instruct-v0.3,su,pre,professional_law,0.47507521758581733,3.6980622946020008
Mistral-7B-Instruct-v0.3,su,pre,professional_medicine,0.2763560659571425,2.388835493009216
Mistral-7B-Instruct-v0.3,su,pre,professional_psychology,0.3460999402881156,2.9645690576250474
Mistral-7B-Instruct-v0.3,su,pre,public_relations,0.3382268257287009,2.892016408649194
Mistral-7B-Instruct-v0.3,su,pre,security_studies,0.3196083908993382,2.911887785082821
Mistral-7B-Instruct-v0.3,su,pre,sociology,0.12524627828415638,1.3505788188493215
Mistral-7B-Instruct-v0.3,su,pre,us_foreign_policy,0.18765346728145013,1.5953951437394778
Mistral-7B-Instruct-v0.3,su,pre,virology,0.4227284325225028,3.5450114760132094
Mistral-7B-Instruct-v0.3,su,pre,world_religions,0.13736573270996924,1.441654770548748
Mistral-7B-Instruct-v0.3,su,post,high_school_macroeconomics,0.29047190655502786,0.6728149956495832
Mistral-7B-Instruct-v0.3,su,post,high_school_mathematics,0.19274963421214864,0.5237415512228626
Mistral-7B-Instruct-v0.3,su,post,abstract_algebra,0.39932302403772535,0.5814159945251682
Mistral-7B-Instruct-v0.3,su,post,elementary_mathematics,0.24981459178375218,0.626424040149134
Mistral-7B-Instruct-v0.3,su,post,college_mathematics,0.08273764827873484,0.45524354625579794
Mistral-7B-Instruct-v0.3,su,post,college_chemistry,0.44065997501372167,0.39248915261841305
Mistral-7B-Instruct-v0.3,su,post,astronomy,0.42999376570081604,0.3742775623814147
Mistral-7B-Instruct-v0.3,su,post,high_school_computer_science,0.3846098155912425,0.31431081604751643
Mistral-7B-Instruct-v0.3,su,post,global_facts,0.15881314353643333,0.37072067557958943
Mistral-7B-Instruct-v0.3,su,post,high_school_chemistry,0.2240546426944552,0.5127543372783316
Mistral-7B-Instruct-v0.3,su,post,high_school_microeconomics,0.09182212910056023,0.495703744993461
Mistral-7B-Instruct-v0.3,su,post,high_school_physics,0.2282136360914523,0.5272418947304345
Mistral-7B-Instruct-v0.3,su,post,college_biology,0.11293867181944602,0.51994918983203
Mistral-7B-Instruct-v0.3,su,post,college_physics,0.26673945345055383,0.5719198008698317
Mistral-7B-Instruct-v0.3,su,post,college_computer_science,0.25804134141469687,0.579908962132106
Mistral-7B-Instruct-v0.3,su,post,high_school_psychology,0.22061897935192515,0.4070129004917891
Mistral-7B-Instruct-v0.3,su,post,college_medicine,0.4103108959744294,0.34006987293180174
Mistral-7B-Instruct-v0.3,su,post,conceptual_physics,,0.6998285067322582
Mistral-7B-Instruct-v0.3,su,post,high_school_statistics,0.13202069897747773,0.5017622541369046
Mistral-7B-Instruct-v0.3,su,post,high_school_us_history,0.20890688187696044,0.4021497299154774
Mistral-7B-Instruct-v0.3,su,post,high_school_world_history,0.18688278343834994,0.4283636313536462
Mistral-7B-Instruct-v0.3,su,post,human_aging,0.1082198678682784,0.4598571297760049
Mistral-7B-Instruct-v0.3,su,post,high_school_geography,0.09823560108805669,0.4599894175319539
Mistral-7B-Instruct-v0.3,su,post,human_sexuality,0.11734504342054619,0.45794878792859983
Mistral-7B-Instruct-v0.3,su,post,electrical_engineering,0.2596456847286161,0.5638758644282479
Mistral-7B-Instruct-v0.3,su,post,international_law,0.10776675303221493,0.4447542840488306
Mistral-7B-Instruct-v0.3,su,post,jurisprudence,0.11450909540199747,0.4555264172466785
Mistral-7B-Instruct-v0.3,su,post,logical_fallacies,0.12169901358714341,0.4357955979618617
Mistral-7B-Instruct-v0.3,su,post,machine_learning,0.09471623190463643,0.5196747525408739
Mistral-7B-Instruct-v0.3,su,post,management,0.21617401283419035,0.4279538421343571
Mistral-7B-Instruct-v0.3,su,post,marketing,0.2733010893051404,0.39463917832952006
Mistral-7B-Instruct-v0.3,su,post,clinical_knowledge,,0.34006987293180174
Mistral-7B-Instruct-v0.3,su,post,medical_genetics,0.11974896038989702,0.42782028891466034
Mistral-7B-Instruct-v0.3,su,post,miscellaneous,0.22210364031395355,0.41328521777901817
Mistral-7B-Instruct-v0.3,su,post,high_school_biology,,0.6998285067322582
Mistral-7B-Instruct-v0.3,su,post,anatomy,,0.34006987293180174
Mistral-7B-Instruct-v0.3,su,post,moral_disputes,0.10246296146866778,0.46602929850658686
Mistral-7B-Instruct-v0.3,su,post,business_ethics,,0.34006987293180174
Mistral-7B-Instruct-v0.3,su,post,moral_scenarios,0.15002341998641378,0.4799877976279751
Mistral-7B-Instruct-v0.3,su,post,nutrition,0.1069355905433478,0.450768881035815
Mistral-7B-Instruct-v0.3,su,post,philosophy,0.0927080857913644,0.4811013783850847
Mistral-7B-Instruct-v0.3,su,post,prehistory,0.13352301282147128,0.4703825035247827
Mistral-7B-Instruct-v0.3,su,post,professional_accounting,0.12703536710789617,0.5299991449438952
Mistral-7B-Instruct-v0.3,su,post,professional_law,0.13973299714422968,0.5262325538369176
Mistral-7B-Instruct-v0.3,su,post,professional_medicine,0.09665940655174789,0.4606649092782674
Mistral-7B-Instruct-v0.3,su,post,professional_psychology,0.0743679748397632,0.48749730444553285
Mistral-7B-Instruct-v0.3,su,post,public_relations,0.07775031005997661,0.4715575840728045
Mistral-7B-Instruct-v0.3,su,post,security_studies,0.09396363720321668,0.49421456697364463
Mistral-7B-Instruct-v0.3,su,post,sociology,0.23491192910947753,0.41320164352168803
Mistral-7B-Instruct-v0.3,su,post,us_foreign_policy,0.16918560561021542,0.4224021264404456
Mistral-7B-Instruct-v0.3,su,post,virology,0.08931145737086356,0.5037212267800638
Mistral-7B-Instruct-v0.3,su,post,world_religions,0.23119650319128027,0.4153659150157468
gpt-oss-20b,lc,pre,abstract_algebra,0.20639263532066032,0.36571877465862523
gpt-oss-20b,lc,pre,anatomy,0.14969945719130245,0.8085784809740715
gpt-oss-20b,lc,pre,astronomy,0.15988343407237937,0.2547093146699739
gpt-oss-20b,lc,pre,business_ethics,0.15597960080721937,0.45372848213668066
gpt-oss-20b,lc,pre,clinical_knowledge,0.13740993124906603,0.5111454495483696
gpt-oss-20b,lc,pre,college_biology,0.12689522107278636,0.2792368164274316
gpt-oss-20b,lc,pre,college_chemistry,0.20933173126315047,0.7969175939384696
gpt-oss-20b,lc,pre,college_computer_science,0.16451430546134074,0.35350944728594963
gpt-oss-20b,lc,pre,college_mathematics,0.15004125458233117,0.4672415604284765
gpt-oss-20b,lc,pre,college_medicine,0.1291580734437191,0.6151039389560252
gpt-oss-20b,lc,pre,college_physics,0.17894774114001571,0.23691199729287069
gpt-oss-20b,lc,pre,computer_security,0.13763571023410845,0.47608165813051223
gpt-oss-20b,lc,pre,conceptual_physics,0.13245569231023918,0.3695344119499947
gpt-oss-20b,lc,pre,econometrics,0.1286419136324768,0.6651349229253384
gpt-oss-20b,lc,pre,electrical_engineering,0.1716587600695839,0.5401627979751906
gpt-oss-20b,lc,pre,elementary_mathematics,0.2427805791327107,0.1954179358770343
gpt-oss-20b,lc,pre,formal_logic,0.16260600070340125,0.4812963712580652
gpt-oss-20b,lc,pre,global_facts,0.2757707803169805,0.753830736210568
gpt-oss-20b,lc,pre,high_school_biology,0.1325221573928383,0.3305476526770214
gpt-oss-20b,lc,pre,high_school_chemistry,0.1451119816190696,0.5927174096566903
gpt-oss-20b,lc,pre,high_school_computer_science,0.18281315179447566,0.22842941969693173
gpt-oss-20b,lc,pre,high_school_european_history,0.13525613385554805,0.38365938532308663
gpt-oss-20b,lc,pre,high_school_geography,0.14369168806306376,0.35659258533854804
gpt-oss-20b,lc,pre,high_school_government_and_politics,0.15586234002859461,0.22465381718411406
gpt-oss-20b,lc,pre,high_school_macroeconomics,0.12387319264811755,0.33630597460894557
gpt-oss-20b,lc,pre,high_school_mathematics,0.1741240120658934,0.40812609859131016
gpt-oss-20b,lc,pre,high_school_microeconomics,0.1382601950634165,0.30712509067211113
gpt-oss-20b,lc,pre,high_school_physics,0.10755417127895207,0.38806732484264767
gpt-oss-20b,lc,pre,high_school_psychology,0.15167528634582114,0.2499079575943988
gpt-oss-20b,lc,pre,high_school_statistics,0.1551712409194741,0.4656198677703556
gpt-oss-20b,lc,pre,high_school_us_history,0.1351308230031829,0.31764936348335293
gpt-oss-20b,lc,pre,high_school_world_history,0.13341239560604998,0.41210212250960415
gpt-oss-20b,lc,pre,human_aging,0.1599543740600829,0.6850374780396495
gpt-oss-20b,lc,pre,human_sexuality,0.12488678369959919,0.3075527940516612
gpt-oss-20b,lc,pre,international_law,0.13731845299452355,0.5492502135680608
gpt-oss-20b,lc,pre,jurisprudence,0.11719074885519504,0.4947219548386497
gpt-oss-20b,lc,pre,logical_fallacies,0.16573645704558382,0.324224512189136
gpt-oss-20b,lc,pre,machine_learning,0.14188467959571158,0.3052056688973121
gpt-oss-20b,lc,pre,management,0.13334879134792066,0.36918477228840224
gpt-oss-20b,lc,pre,marketing,0.1583659413500011,0.22018488112253123
gpt-oss-20b,lc,pre,medical_genetics,0.18466334954289335,0.3246501592317974
gpt-oss-20b,lc,pre,miscellaneous,0.18330412787852016,0.3332753339668816
gpt-oss-20b,lc,pre,moral_disputes,0.15357963328950827,0.5324309034000787
gpt-oss-20b,lc,pre,moral_scenarios,0.2462523298843559,0.4160513281172317
gpt-oss-20b,lc,pre,nutrition,0.12063135635268754,0.45112281596839326
gpt-oss-20b,lc,pre,philosophy,0.17153906964583368,0.5406173607484481
gpt-oss-20b,lc,pre,prehistory,0.11706177055225389,0.4796126172621525
gpt-oss-20b,lc,pre,professional_accounting,0.1431496149234194,0.5343243819255191
gpt-oss-20b,lc,pre,professional_law,0.29290255240953217,1.4034726619923164
gpt-oss-20b,lc,pre,professional_medicine,0.1294810574363791,0.2882037594928211
gpt-oss-20b,lc,pre,professional_psychology,0.11913423370766649,0.4405314078135314
gpt-oss-20b,lc,pre,public_relations,0.14582982624926544,0.5519280444922504
gpt-oss-20b,lc,pre,security_studies,0.13570240645914947,0.5428837768450189
gpt-oss-20b,lc,pre,sociology,0.10755012245447536,0.34099995958882673
gpt-oss-20b,lc,pre,us_foreign_policy,0.12052878947568615,0.28836307965785773
gpt-oss-20b,lc,pre,virology,0.32129822461600366,1.231892450598611
gpt-oss-20b,lc,pre,world_religions,0.14626024795587955,0.5030909788566
gpt-oss-20b,lc,post,high_school_macroeconomics,0.15149809184183072,0.5490114000636583
gpt-oss-20b,lc,post,abstract_algebra,0.1266241674324811,0.43190375769489536
gpt-oss-20b,lc,post,high_school_mathematics,0.12404233963579399,0.5204095283284994
gpt-oss-20b,lc,post,elementary_mathematics,0.14740020226346875,0.47889362028836885
gpt-oss-20b,lc,post,anatomy,0.11368801841048959,0.17045688525043917
gpt-oss-20b,lc,post,electrical_engineering,0.15968174955154885,0.5454568478494715
gpt-oss-20b,lc,post,astronomy,0.1117389173357542,0.17503690787630322
gpt-oss-20b,lc,post,college_physics,0.09724437285402442,0.2958790462439709
gpt-oss-20b,lc,post,college_mathematics,0.16204163241162503,0.5421791891994272
gpt-oss-20b,lc,post,business_ethics,0.13535860267465685,0.5660776778612571
gpt-oss-20b,lc,post,high_school_computer_science,0.12341333443903575,0.27245194494399627
gpt-oss-20b,lc,post,econometrics,0.19457410889491894,0.5680479462481619
gpt-oss-20b,lc,post,high_school_microeconomics,0.07907120246813448,0.3864926303101384
gpt-oss-20b,lc,post,clinical_knowledge,0.12366907285105279,0.4624183964031308
gpt-oss-20b,lc,post,college_biology,0.09503871840068367,0.3913613065875403
gpt-oss-20b,lc,post,college_chemistry,0.08926523051285379,0.31788561844482455
gpt-oss-20b,lc,post,high_school_physics,0.1106746767561404,0.4765860621583859
gpt-oss-20b,lc,post,college_medicine,0.13716332998640363,0.5014461532386186
gpt-oss-20b,lc,post,high_school_psychology,0.09692709391104962,0.30211535179588683
gpt-oss-20b,lc,post,college_computer_science,0.19119512475580086,0.6709512977246156
gpt-oss-20b,lc,post,computer_security,0.16605549329232802,0.5658452729975534
gpt-oss-20b,lc,post,conceptual_physics,0.11288967972302003,0.28545061324673493
gpt-oss-20b,lc,post,high_school_statistics,0.10159630886928592,0.50318305953411
gpt-oss-20b,lc,post,high_school_us_history,0.08238010008932087,0.42430327770667847
gpt-oss-20b,lc,post,high_school_world_history,0.07679768975017474,0.4903947994235097
gpt-oss-20b,lc,post,human_aging,0.17449451267847732,0.7315394376090314
gpt-oss-20b,lc,post,global_facts,0.16128314528183726,0.5101022251660181
gpt-oss-20b,lc,post,high_school_chemistry,0.12015245467857585,0.3868491957365965
gpt-oss-20b,lc,post,formal_logic,0.11677633079488949,0.40463787578354315
gpt-oss-20b,lc,post,human_sexuality,0.13373043576807242,0.5789100639202893
gpt-oss-20b,lc,post,high_school_biology,0.12203176861256483,0.47648569989225054
gpt-oss-20b,lc,post,international_law,0.2090532407491544,0.8804573332581065
gpt-oss-20b,lc,post,jurisprudence,0.16310777420504222,0.7105126711979785
gpt-oss-20b,lc,post,high_school_geography,0.11463807299703405,0.4151692593355413
gpt-oss-20b,lc,post,logical_fallacies,0.17387082932132136,0.6805428969528536
gpt-oss-20b,lc,post,machine_learning,0.11918496515649568,0.5309673205716797
gpt-oss-20b,lc,post,management,0.1420559677967821,0.6523055921074062
gpt-oss-20b,lc,post,high_school_european_history,0.12527920973736287,0.4911225795819427
gpt-oss-20b,lc,post,marketing,0.08507168004190147,0.29299007770178775
gpt-oss-20b,lc,post,high_school_government_and_politics,0.11642658577365718,0.22927280039509876
gpt-oss-20b,lc,post,medical_genetics,0.08656064560358538,0.4442299004869445
gpt-oss-20b,lc,post,miscellaneous,0.10480180778784681,0.3920259558760773
gpt-oss-20b,lc,post,moral_disputes,0.15364724944413885,0.6526274961520859
gpt-oss-20b,lc,post,moral_scenarios,0.15222862244981675,0.5009542795837961
gpt-oss-20b,lc,post,nutrition,0.08025662573186358,0.4305300735347435
gpt-oss-20b,lc,post,philosophy,0.14248161504721316,0.6547643043981982
gpt-oss-20b,lc,post,prehistory,0.07535097078017282,0.46398609942955926
gpt-oss-20b,lc,post,professional_accounting,0.1674970464459075,0.6922161214161279
gpt-oss-20b,lc,post,professional_law,0.30651183971036877,1.2580704691543088
gpt-oss-20b,lc,post,professional_medicine,0.08947060106521243,0.2479993259036519
gpt-oss-20b,lc,post,professional_psychology,0.07236320440826136,0.4562955097120143
gpt-oss-20b,lc,post,public_relations,0.1260277656496996,0.5924438967113648
gpt-oss-20b,lc,post,security_studies,0.0965222416381392,0.6464572012447638
gpt-oss-20b,lc,post,sociology,0.07445598725667804,0.36419633884251074
gpt-oss-20b,lc,post,us_foreign_policy,0.09443952819038709,0.2956754740773468
gpt-oss-20b,lc,post,virology,0.3509916728964053,1.34528117282201
gpt-oss-20b,lc,post,world_religions,0.08852585115897517,0.401636475133654
gpt-oss-20b,tp,pre,abstract_algebra,0.09876788660111632,0.4332775953297399
gpt-oss-20b,tp,pre,anatomy,0.15874625380254428,1.1301202068507612
gpt-oss-20b,tp,pre,astronomy,0.0727700578780878,0.2029962622143593
gpt-oss-20b,tp,pre,business_ethics,0.11530144291608145,0.5251227797388784
gpt-oss-20b,tp,pre,clinical_knowledge,0.10527050748950578,0.7115177549145915
gpt-oss-20b,tp,pre,college_biology,0.07937712941144101,0.19314491710064083
gpt-oss-20b,tp,pre,college_chemistry,0.1811657235051777,1.1032264421580076
gpt-oss-20b,tp,pre,college_computer_science,0.0782799730382432,0.2277083345331081
gpt-oss-20b,tp,pre,college_mathematics,0.07282137534083467,0.43187840760309193
gpt-oss-20b,tp,pre,college_medicine,0.13190714433804787,1.3520393090611276
gpt-oss-20b,tp,pre,college_physics,0.035211617353049784,0.17571062494809012
gpt-oss-20b,tp,pre,computer_security,0.1115429629337954,1.2856887058032478
gpt-oss-20b,tp,pre,conceptual_physics,0.1065076110699143,0.36838898386516367
gpt-oss-20b,tp,pre,econometrics,0.1496388151864392,0.9346558632445109
gpt-oss-20b,tp,pre,electrical_engineering,0.19888008555922426,1.52249073933422
gpt-oss-20b,tp,pre,elementary_mathematics,0.08902749949870462,0.157947515883924
gpt-oss-20b,tp,pre,formal_logic,0.09858548234493288,0.5380130893112035
gpt-oss-20b,tp,pre,global_facts,0.35908454743625645,1.9194533799144562
gpt-oss-20b,tp,pre,high_school_biology,0.0799566069914169,0.39131458341297737
gpt-oss-20b,tp,pre,high_school_chemistry,0.08847189159484581,0.6103976661127679
gpt-oss-20b,tp,pre,high_school_computer_science,0.06699121050410356,0.25490585995736165
gpt-oss-20b,tp,pre,high_school_european_history,0.13005015362060918,2.163009501569078
gpt-oss-20b,tp,pre,high_school_geography,0.07407734337702643,0.38478713498568134
gpt-oss-20b,tp,pre,high_school_government_and_politics,0.08038700756186785,0.21319908887827124
gpt-oss-20b,tp,pre,high_school_macroeconomics,0.09252038837621851,0.6412692562072373
gpt-oss-20b,tp,pre,high_school_mathematics,0.03467948639680274,0.2475317859490022
gpt-oss-20b,tp,pre,high_school_microeconomics,0.07684994178358154,0.30158007454812613
gpt-oss-20b,tp,pre,high_school_physics,0.08134670025719151,0.504084912837415
gpt-oss-20b,tp,pre,high_school_psychology,0.09123120503102199,0.3129068101485177
gpt-oss-20b,tp,pre,high_school_statistics,0.09254373674781963,1.7194877431778037
gpt-oss-20b,tp,pre,high_school_us_history,0.08134645768664973,0.6749136327092884
gpt-oss-20b,tp,pre,high_school_world_history,0.10915231898685411,0.9146287574433118
gpt-oss-20b,tp,pre,human_aging,0.16082672504704457,0.7079824233023586
gpt-oss-20b,tp,pre,human_sexuality,0.1049561690373023,0.39983619006799587
gpt-oss-20b,tp,pre,international_law,0.11341524764411763,0.6244377325203997
gpt-oss-20b,tp,pre,jurisprudence,0.11313009844292791,0.9143778752847944
gpt-oss-20b,tp,pre,logical_fallacies,0.09267205804078686,0.4267281500603
gpt-oss-20b,tp,pre,machine_learning,0.13654831221761513,1.0585817222880447
gpt-oss-20b,tp,pre,management,0.11353804487228937,0.7335821744818971
gpt-oss-20b,tp,pre,marketing,0.06493159867310469,0.3675921961797986
gpt-oss-20b,tp,pre,medical_genetics,0.08280286169765105,0.31784176367076206
gpt-oss-20b,tp,pre,miscellaneous,0.094414114726331,0.3907721352106264
gpt-oss-20b,tp,pre,moral_disputes,0.17314613385442423,0.9078926350703596
gpt-oss-20b,tp,pre,moral_scenarios,0.14143067357411862,0.7765353516565053
gpt-oss-20b,tp,pre,nutrition,0.10946154643043227,0.6641966339243393
gpt-oss-20b,tp,pre,philosophy,0.14616854818833286,0.6365185534023864
gpt-oss-20b,tp,pre,prehistory,0.09639463725413869,0.55470595516778
gpt-oss-20b,tp,pre,professional_accounting,0.15958634761901191,1.6746927863301582
gpt-oss-20b,tp,pre,professional_law,0.39629404926984646,8.074014624559473
gpt-oss-20b,tp,pre,professional_medicine,0.07017907956147061,0.6632506538683552
gpt-oss-20b,tp,pre,professional_psychology,0.12378652388484189,0.7955731737593532
gpt-oss-20b,tp,pre,public_relations,0.15723668205312172,0.8631258958771367
gpt-oss-20b,tp,pre,security_studies,0.14746063046536606,1.0952949622928074
gpt-oss-20b,tp,pre,sociology,0.12445095050931931,0.5600155878617634
gpt-oss-20b,tp,pre,us_foreign_policy,0.10350512932602655,0.6073729891182615
gpt-oss-20b,tp,pre,virology,0.38122496182480825,2.6954790227830054
gpt-oss-20b,tp,pre,world_religions,0.11663201098056082,1.032302197825399
gpt-oss-20b,tp,post,high_school_macroeconomics,0.1475555374791881,0.5926236556913231
gpt-oss-20b,tp,post,abstract_algebra,0.12522428215352682,0.523170915200955
gpt-oss-20b,tp,post,high_school_mathematics,0.10130673285751757,0.44783592591943755
gpt-oss-20b,tp,post,elementary_mathematics,0.11605611469570422,0.48286646576143855
gpt-oss-20b,tp,post,anatomy,0.11029304618274845,0.153420931072878
gpt-oss-20b,tp,post,electrical_engineering,0.14013666791799026,0.5475269208682783
gpt-oss-20b,tp,post,astronomy,0.11121250319937055,0.1453547180126514
gpt-oss-20b,tp,post,college_physics,0.08679014273694716,0.24906437787695915
gpt-oss-20b,tp,post,college_mathematics,0.1448020594980853,0.5819057834802445
gpt-oss-20b,tp,post,business_ethics,0.1250342811731539,0.4681106783711805
gpt-oss-20b,tp,post,high_school_computer_science,0.06627192788477546,0.30157261120144074
gpt-oss-20b,tp,post,econometrics,0.1839471704704429,0.7252393560893075
gpt-oss-20b,tp,post,high_school_microeconomics,0.08582945159176378,0.3436003426085799
gpt-oss-20b,tp,post,clinical_knowledge,0.10180164081373387,0.45193613319890413
gpt-oss-20b,tp,post,college_biology,0.09685402873815634,0.3184983563661099
gpt-oss-20b,tp,post,college_chemistry,0.11729543090294728,0.30613663395441226
gpt-oss-20b,tp,post,high_school_physics,0.09383576401622616,0.44836498784607076
gpt-oss-20b,tp,post,college_medicine,0.1319802520359943,0.5999624160320349
gpt-oss-20b,tp,post,high_school_psychology,0.09086307495217996,0.29276315677490433
gpt-oss-20b,tp,post,college_computer_science,0.16507559428045804,0.6405331998451046
gpt-oss-20b,tp,post,computer_security,0.16395558731518634,0.6576897696649198
gpt-oss-20b,tp,post,conceptual_physics,0.1030830635621121,0.31209041879482147
gpt-oss-20b,tp,post,high_school_statistics,0.09859695954712461,0.5022942243712243
gpt-oss-20b,tp,post,high_school_us_history,0.08937465633171399,0.4371304762731198
gpt-oss-20b,tp,post,high_school_world_history,0.11632355002592813,0.5470136544387362
gpt-oss-20b,tp,post,human_aging,0.17980421193424612,0.6871533134656922
gpt-oss-20b,tp,post,global_facts,0.14500813869722584,0.5768690763773285
gpt-oss-20b,tp,post,high_school_chemistry,0.1094441993255514,0.38558885987819835
gpt-oss-20b,tp,post,formal_logic,0.10248705831497333,0.43889952615187083
gpt-oss-20b,tp,post,human_sexuality,0.15510949068545443,0.7138535211112275
gpt-oss-20b,tp,post,high_school_biology,0.10353504308583295,0.480033805432261
gpt-oss-20b,tp,post,international_law,0.23435975640870116,0.9711893845763221
gpt-oss-20b,tp,post,jurisprudence,0.17627325466351076,0.7328816929621651
gpt-oss-20b,tp,post,high_school_geography,0.10949769936348716,0.43282433648812585
gpt-oss-20b,tp,post,logical_fallacies,0.18884316286387492,0.7718078670051954
gpt-oss-20b,tp,post,machine_learning,0.15005868051038204,0.5861278906638665
gpt-oss-20b,tp,post,management,0.18266876313857774,0.7493159023001716
gpt-oss-20b,tp,post,high_school_european_history,0.13243992215259062,0.5181896888708267
gpt-oss-20b,tp,post,marketing,0.09587883347038355,0.28053147770779313
gpt-oss-20b,tp,post,high_school_government_and_politics,0.11572710221422326,0.2412354301444547
gpt-oss-20b,tp,post,medical_genetics,0.10299826603856878,0.47631441354024046
gpt-oss-20b,tp,post,miscellaneous,0.1010083991253563,0.4348190612756004
gpt-oss-20b,tp,post,moral_disputes,0.16393721626401733,0.6984232720572392
gpt-oss-20b,tp,post,moral_scenarios,0.12895923062948306,0.581103538965597
gpt-oss-20b,tp,post,nutrition,0.0956591550132591,0.4251686766812302
gpt-oss-20b,tp,post,philosophy,0.14862654159244484,0.5844378790729763
gpt-oss-20b,tp,post,prehistory,0.08900525678563179,0.4292159587633416
gpt-oss-20b,tp,post,professional_accounting,0.17917439234895116,0.7198649318445051
gpt-oss-20b,tp,post,professional_law,0.32561081937611475,1.2613546609114819
gpt-oss-20b,tp,post,professional_medicine,0.0873284330510903,0.2413287602984093
gpt-oss-20b,tp,post,professional_psychology,0.10039492806422796,0.4334814013768821
gpt-oss-20b,tp,post,public_relations,0.1421454888489928,0.6164657216270062
gpt-oss-20b,tp,post,security_studies,0.12374782979673592,0.5510750048977289
gpt-oss-20b,tp,post,sociology,0.09252622516894952,0.3290087744751731
gpt-oss-20b,tp,post,us_foreign_policy,0.09048075923763173,0.32955108442369224
gpt-oss-20b,tp,post,virology,0.35010503587353314,1.2328364129530902
gpt-oss-20b,tp,post,world_religions,0.09128183198369423,0.3995188337659118
gpt-oss-20b,su,pre,abstract_algebra,0.06587811527878781,0.8099110613539905
gpt-oss-20b,su,pre,anatomy,0.07705935567112596,0.6787414062342059
gpt-oss-20b,su,pre,astronomy,0.011436438118158275,0.31313995185562055
gpt-oss-20b,su,pre,business_ethics,0.0622688536641708,0.3970845206030028
gpt-oss-20b,su,pre,clinical_knowledge,0.03116367904878222,0.5169692485896356
gpt-oss-20b,su,pre,college_biology,0.014100408993354832,0.3297398813545205
gpt-oss-20b,su,pre,college_chemistry,0.14690976202594064,0.835766653490056
gpt-oss-20b,su,pre,college_computer_science,0.05827723560002768,0.5613728573997318
gpt-oss-20b,su,pre,college_mathematics,0.11280627610424386,1.0127228364653282
gpt-oss-20b,su,pre,college_medicine,0.06431399713262695,0.6528964227120584
gpt-oss-20b,su,pre,college_physics,0.022246770865426337,0.2776472599450815
gpt-oss-20b,su,pre,computer_security,0.057339905032172435,0.6577810992760186
gpt-oss-20b,su,pre,conceptual_physics,0.04159248232245952,0.4081500822168398
gpt-oss-20b,su,pre,econometrics,0.11492140074827754,0.891853025719792
gpt-oss-20b,su,pre,electrical_engineering,0.10378595326744722,0.7057703050182211
gpt-oss-20b,su,pre,elementary_mathematics,0.034927591937798715,0.21806580460524336
gpt-oss-20b,su,pre,formal_logic,0.0852081939011525,0.6547729057023416
gpt-oss-20b,su,pre,global_facts,0.2223742669295416,0.8952072737918347
gpt-oss-20b,su,pre,high_school_biology,0.021905633629619684,0.41252744227161176
gpt-oss-20b,su,pre,high_school_chemistry,0.044333327451709544,0.5144928248999974
gpt-oss-20b,su,pre,high_school_computer_science,0.03729589658758335,0.13355622232571893
gpt-oss-20b,su,pre,high_school_european_history,0.06527414874958178,0.6983439558533643
gpt-oss-20b,su,pre,high_school_geography,0.03641914636714788,0.495390447806136
gpt-oss-20b,su,pre,high_school_government_and_politics,0.025256882905946097,0.2139727550554614
gpt-oss-20b,su,pre,high_school_macroeconomics,0.02268858819959264,0.4043509594140158
gpt-oss-20b,su,pre,high_school_mathematics,0.03535267490564141,0.48391671744412895
gpt-oss-20b,su,pre,high_school_microeconomics,0.01697246140149558,0.2603314162429079
gpt-oss-20b,su,pre,high_school_physics,0.0639381584250593,0.5295788885753412
gpt-oss-20b,su,pre,high_school_psychology,0.01712456758012326,0.30431659345644624
gpt-oss-20b,su,pre,high_school_statistics,0.045428753751523714,0.6864219215883304
gpt-oss-20b,su,pre,high_school_us_history,0.03913111080708916,0.5647194224822366
gpt-oss-20b,su,pre,high_school_world_history,0.04422297922142828,0.5926639356102041
gpt-oss-20b,su,pre,human_aging,0.1375874355882627,1.0576664145950345
gpt-oss-20b,su,pre,human_sexuality,0.03196579462890795,0.3251795156053498
gpt-oss-20b,su,pre,international_law,0.08427297194531941,0.8584257775380472
gpt-oss-20b,su,pre,jurisprudence,0.08816383568975385,0.7718578613407919
gpt-oss-20b,su,pre,logical_fallacies,0.06026987055303537,0.5655737618316808
gpt-oss-20b,su,pre,machine_learning,0.08395817249621544,0.8448150202075385
gpt-oss-20b,su,pre,management,0.05544059810282331,0.6268219209210782
gpt-oss-20b,su,pre,marketing,0.023675715975615064,0.3144910601109917
gpt-oss-20b,su,pre,medical_genetics,0.03781421348322787,0.12839089652287014
gpt-oss-20b,su,pre,miscellaneous,0.00869103082859804,0.3171833224316724
