hedging_word,all_scores,count,mean,std,alpha_param,beta_param
I'm shooting in the dark,"[0.17, 0.28, 0.08, 0.2, 0.08, 0.16, 0.3, 0.42, 0.44, 0.12, 0.02, 0.54, 0.26, 0.78, 0.28, 0.22, 0.52, 0.34, 0.58, 0.6, 0.39, 0.35, 0.73, 0.7, 0.58, 0.28, 0.21, 0.47, 0.05, 0.5, 0.38, 0.55, 0.12, 0.08, 0.42, 0.38, 0.34, 0.42, 0.49, 0.78, 0.55, 0.29, 0.37, 0.06, 0.75, 0.49, 0.54, 0.43, 0.36, 0.49, 0.67, 0.7, 0.54, 0.63, 0.65, 0.55, 0.09, 0.14, 0.43, 0.31, 0.2, 0.1, 0.2, 0.15, 0.2, 0.2, 0.3, 0.3, 0.15, 0.25, 0.35, 0.65, 0.6, 0.3, 0.2, 0.3, 0.2, 0.2, 0.3, 0.45, 0.25, 0.3, 0.15, 0.25, 0.2, 0.2, 0.3, 0.2, 0.3, 0.3, 0.35, 0.5, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.25, 0.15, 0.25, 0.3, 0.3, 0.3, 0.25, 0.25, 0.3, 0.25, 0.2, 0.2, 0.3, 0.25, 0.2, 0.35, 0.3, 0.3, 0.3, 0.2, 0.3, 0.2, 0.2, 0.16, 0.16, 0.16, 0.16, 0.23, 0.06, 0.02, 0.17, 0.1, 0.3, 0.12, 0.1, 0.15, 0.12, 0.09, 0.12, 0.12, 0.1, 0.3, 0.02, 0.16, 0.1, 0.18, 0.2, 0.16, 0.1, 0.05, 0.11, 0.2, 0.3, 0.42, 0.2, 0.1, 0.25, 0.2, 0.15, 0.1, 0.02, 0.18, 0.42, 0.3, 0.1, 0.32, 0.2, 0.15, 0.02, 0.12, 0.16, 0.32, 0.2, 0.5, 0.28, 0.2, 0.38, 0.25, 0.17, 0.15, 0.32, 0.25]",180,0.2833333333333333,0.1672157621491201,1.8697845169422476,4.672820647017445
I'm totally lost on this,"[0.34, 0.32, 0.28, 0.48, 0.48, 0.43, 0.08, 0.49, 0.38, 0.28, 0.32, 0.38, 0.44, 0.2, 0.36, 0.44, 0.49, 0.25, 0.47, 0.35, 0.32, 0.36, 0.16, 0.58, 0.32, 0.34, 0.29, 0.3, 0.25, 0.55, 0.44, 0.25, 0.22, 0.49, 0.14, 0.58, 0.45, 0.43, 0.36, 0.66, 0.07, 0.5, 0.28, 0.2, 0.32, 0.27, 0.34, 0.22, 0.72, 0.45, 0.48, 0.5, 0.23, 0.67, 0.34, 0.65, 0.59, 0.28, 0.19, 0.15, 0.5, 0.5, 0.2, 0.3, 0.3, 0.5, 0.2, 0.3, 0.2, 0.15, 0.25, 0.3, 0.2, 0.1, 0.7, 0.5, 0.2, 0.4, 0.35, 0.45, 0.3, 0.25, 0.4, 0.6, 0.65, 0.2, 0.7, 0.65, 0.25, 0.3, 0.45, 0.3, 0.25, 0.3, 0.3, 0.3, 0.3, 0.25, 0.3, 0.3, 0.3, 0.6, 0.3, 0.7, 0.3, 0.6, 0.6, 0.15, 0.5, 0.7, 0.4, 0.1, 0.4, 0.35, 0.65, 0.35, 0.25, 0.3, 0.3, 0.18, 0.35, 0.25, 0.5, 0.18, 0.12, 0.25, 0.11, 0.35, 0.2, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.5, 0.14, 0.4, 0.15, 0.12, 0.18, 0.15, 0.12, 0.18, 0.1, 0.25, 0.1, 0.25, 0.25, 0.25, 0.25, 0.15, 0.1, 0.1, 0.25, 0.1, 0.15, 0.18, 0.25, 0.15, 0.05, 0.1, 0.03, 0.02, 0.25, 0.15, 0.1, 0.16, 0.15, 0.27, 0.25, 0.25, 0.35, 0.35, 0.25, 0.15, 0.25, 0.16]",179,0.31620111731843575,0.15929342518137454,2.471421611091238,5.317215337038485
I'm totally uncertain,"[0.14, 0.34, 0.72, 0.32, 0.67, 0.25, 0.67, 0.31, 0.42, 0.49, 0.31, 0.32, 0.55, 0.95, 0.17, 0.27, 0.47, 0.33, 0.13, 0.6, 0.02, 0.46, 0.24, 0.67, 0.26, 0.24, 0.25, 0.17, 0.19, 0.43, 0.28, 0.5, 0.35, 0.35, 0.82, 0.32, 0.32, 0.02, 0.65, 0.34, 0.61, 0.31, 0.24, 0.25, 0.8, 0.1, 0.31, 0.32, 0.43, 0.18, 0.75, 0.76, 0.52, 0.34, 0.53, 0.13, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.7, 0.34, 0.35, 0.35, 0.34, 0.25, 0.34, 0.34, 0.35, 0.12, 0.16, 0.18, 0.11, 0.25, 0.1, 0.25, 0.12, 0.15, 0.13, 0.25, 0.15, 0.25, 0.14, 0.25, 0.15, 0.25, 0.18, 0.13, 0.25, 0.15, 0.17, 0.15, 0.1, 0.25, 0.18, 0.25, 0.25, 0.14, 0.18, 0.04, 0.25, 0.13, 0.15, 0.15, 0.25, 0.15, 0.25, 0.25, 0.15, 0.25, 0.12, 0.1, 0.25, 0.16, 0.25, 0.18, 0.18, 0.25, 0.25, 0.16, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]",176,0.301875,0.15187616909389165,2.4858778675496414,5.555409127684869
absolutely,"[0.99, 0.99, 0.98, 0.99, 0.98, 0.99, 0.94, 0.96, 0.99, 0.99, 0.98, 0.99, 1.0, 0.99, 0.99, 0.99, 0.89, 0.98, 0.95, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.98, 0.99, 1.0, 1.0, 1.0, 0.99, 0.99, 0.99, 1.0, 0.99, 0.98, 0.99, 0.98, 1.0, 0.95, 0.95, 0.98, 0.99, 1.0, 0.95, 0.96, 0.99, 0.99, 0.98, 0.99, 1.0, 1.0, 0.99, 0.99, 1.0, 0.99, 0.99, 0.99, 1.0, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.99, 0.98, 0.98, 0.99, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]",180,0.9817222222222223,0.010996492145505899,50.61148040812657,0.9363123987278185
almost certainly,"[0.98, 0.98, 0.94, 0.95, 0.85, 0.95, 0.68, 0.84, 0.86, 0.77, 0.92, 0.85, 0.71, 0.95, 0.95, 0.94, 0.85, 0.94, 0.92, 0.95, 0.95, 0.87, 0.83, 0.96, 0.72, 0.88, 0.95, 0.95, 0.77, 0.85, 0.95, 0.95, 0.7, 0.74, 0.87, 0.95, 0.86, 0.81, 0.88, 0.94, 0.96, 0.87, 0.94, 0.79, 0.95, 0.85, 0.95, 0.87, 0.85, 0.96, 0.93, 0.7, 0.95, 0.85, 0.89, 0.85, 0.93, 0.83, 0.95, 0.75, 0.95, 0.95, 0.85, 0.85, 0.95, 0.95, 0.9, 0.85, 0.85, 0.85, 0.95, 0.95, 0.95, 0.95, 0.75, 0.85, 0.95, 0.95, 0.95, 0.95, 0.94, 0.85, 0.85, 0.95, 0.95, 0.85, 0.95, 0.85, 0.63, 0.95, 0.95, 0.95, 0.85, 0.9, 0.95, 0.9, 0.7, 0.95, 0.95, 0.85, 0.74, 0.95, 0.85, 0.96, 0.85, 0.95, 0.95, 0.95, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.9, 0.85, 0.95, 0.95, 0.85, 0.9, 0.97, 0.98, 0.97, 0.98, 0.98, 0.98, 0.98, 0.97, 0.98, 0.97, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.97, 0.97, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.97, 0.97, 0.98, 0.98, 0.98, 0.98, 0.98, 0.97, 0.98, 0.98, 0.98, 0.98, 0.97, 0.98, 0.98, 0.95, 0.96, 0.98, 0.87, 0.97, 0.96]",180,0.9186666666666666,0.07417247168293338,15.354002350824123,1.373842156250029
apparently,"[0.69, 0.51, 0.34, 0.69, 0.72, 0.73, 0.72, 0.73, 0.73, 0.63, 0.75, 0.69, 0.66, 0.32, 0.67, 0.72, 0.66, 0.73, 0.72, 0.64, 0.68, 0.73, 0.51, 0.32, 0.79, 0.67, 0.73, 0.73, 0.68, 0.4, 0.69, 0.72, 0.73, 0.69, 0.63, 0.58, 0.32, 0.67, 0.73, 0.73, 0.72, 0.43, 0.81, 0.73, 0.55, 0.61, 0.7, 0.9, 0.79, 0.83, 0.58, 0.75, 0.64, 0.8, 0.89, 0.87, 0.38, 0.79, 0.72, 0.79, 0.72, 0.72, 0.72, 0.67, 0.72, 0.67, 0.67, 0.72, 0.72, 0.72, 0.72, 0.65, 0.72, 0.72, 0.68, 0.72, 0.72, 0.72, 0.67, 0.72, 0.72, 0.72, 0.65, 0.72, 0.65, 0.72, 0.72, 0.72, 0.69, 0.72, 0.72, 0.72, 0.67, 0.72, 0.72, 0.85, 0.67, 0.72, 0.72, 0.72, 0.72, 0.72, 0.85, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.85, 0.67, 0.72, 0.62, 0.72, 0.72, 0.72, 0.67, 0.72, 0.85, 0.72, 0.62, 0.5, 0.62, 0.72, 0.52, 0.72, 0.72, 0.72, 0.45, 0.5, 0.62, 0.32, 0.42, 0.65, 0.72, 0.45, 0.55, 0.53, 0.62, 0.72, 0.5, 0.62, 0.72, 0.72, 0.62, 0.72, 0.5, 0.62, 0.54, 0.72, 0.62, 0.72, 0.8, 0.72, 0.72, 0.62, 0.53, 0.62, 0.62, 0.8, 0.72, 0.72, 0.5, 0.62, 0.55, 0.62, 0.72, 0.52, 0.62, 0.5, 0.55, 0.82, 0.42, 0.62, 0.47, 0.8, 0.32, 0.5, 0.62, 0.62]",180,0.6642777777777777,0.11445537973646011,11.24879233046545,5.733483726556464
as I understand it,"[0.21, 0.66, 0.59, 0.21, 0.91, 0.71, 0.34, 0.58, 0.74, 0.77, 0.63, 0.66, 0.8, 0.46, 0.79, 0.46, 0.8, 0.71, 0.77, 0.69, 0.69, 0.39, 0.47, 0.59, 0.39, 0.59, 0.66, 0.71, 0.91, 0.6, 0.47, 0.55, 0.5, 0.43, 0.79, 0.76, 0.65, 0.32, 0.14, 0.78, 0.88, 0.7, 0.65, 0.64, 0.45, 0.54, 0.43, 0.75, 0.82, 0.74, 0.34, 0.23, 0.78, 0.7, 0.34, 0.43, 0.52, 0.34, 0.6, 0.21, 0.72, 0.75, 0.67, 0.7, 0.7, 0.65, 0.7, 0.7, 0.7, 0.85, 0.7, 0.66, 0.7, 0.7, 0.75, 0.65, 0.7, 0.7, 0.65, 0.7, 0.75, 0.7, 0.7, 0.65, 0.73, 0.7, 0.7, 0.55, 0.85, 0.65, 0.65, 0.65, 0.7, 0.7, 0.7, 0.7, 0.85, 0.7, 0.65, 0.73, 0.7, 0.7, 0.7, 0.7, 0.55, 0.73, 0.7, 0.7, 0.7, 0.7, 0.69, 0.5, 0.65, 0.7, 0.85, 0.6, 0.7, 0.65, 0.55, 0.7, 0.66, 0.56, 0.69, 0.8, 0.6, 0.75, 0.64, 0.95, 0.85, 0.7, 0.66, 0.68, 0.7, 0.8, 0.8, 0.75, 0.7, 0.55, 0.65, 0.69, 0.9, 0.75, 0.69, 0.95, 0.7, 0.4, 0.85, 0.6, 0.6, 0.71, 0.69, 0.91, 0.82, 0.7, 0.65, 0.7, 0.68, 0.75, 0.68, 0.69, 0.85, 0.7, 0.96, 0.85, 0.71, 0.39, 0.56, 0.81, 0.68, 0.85, 0.64, 0.6, 0.6, 0.6, 0.56, 0.6, 0.8, 0.6, 0.85, 0.6]",180,0.660611111111111,0.14634116869261699,6.155276781844877,3.207888590603912
as best as I can tell,"[0.69, 0.69, 0.44, 0.81, 0.69, 0.69, 0.54, 0.79, 0.67, 0.59, 0.66, 0.6, 0.77, 0.72, 0.28, 0.35, 0.95, 0.44, 0.66, 0.63, 0.45, 0.63, 0.63, 0.69, 0.62, 0.6, 0.46, 0.34, 0.95, 0.34, 0.83, 0.73, 0.63, 0.78, 0.55, 0.74, 0.69, 0.69, 0.49, 0.31, 0.49, 0.52, 0.57, 0.69, 0.35, 0.28, 0.63, 0.59, 0.58, 0.41, 0.48, 0.31, 0.28, 0.31, 0.34, 0.32, 0.5, 0.31, 0.28, 0.28, 0.73, 0.73, 0.69, 0.69, 0.69, 0.73, 0.73, 0.69, 0.73, 0.73, 0.69, 0.73, 0.88, 0.69, 0.69, 0.73, 0.7, 0.73, 0.73, 0.7, 0.73, 0.69, 0.73, 0.73, 0.85, 0.73, 0.69, 0.7, 0.73, 0.73, 0.73, 0.69, 0.69, 0.73, 0.73, 0.69, 0.73, 0.73, 0.73, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.69, 0.63, 0.63, 0.63, 0.63, 0.7, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.85, 0.85, 0.8, 0.84, 0.97, 0.85, 0.87, 0.85, 0.71, 0.96, 0.92, 0.96, 0.69, 0.85, 0.71, 0.9, 0.71, 0.8, 0.85, 0.85, 0.71, 0.89, 0.98, 0.92, 0.71, 0.95, 0.8, 0.84, 0.93, 0.95, 0.69, 0.69, 0.89, 0.69, 0.71, 0.69, 0.69, 0.69, 0.8, 0.69, 0.72, 0.7, 0.63, 0.63, 0.69, 0.69, 0.69, 0.69, 0.69, 0.63, 0.69, 0.65, 0.82, 0.69, 0.69, 0.53, 0.71, 0.69, 0.63, 0.62]",180,0.6724444444444444,0.15272932565025044,5.306539139121275,2.5847023198425885
as far as I know,"[0.66, 0.69, 0.69, 0.69, 0.63, 0.69, 0.69, 0.7, 0.52, 0.33, 0.69, 0.69, 0.45, 0.53, 0.66, 0.69, 0.69, 0.64, 0.69, 0.45, 0.69, 0.69, 0.64, 0.6, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.66, 0.65, 0.5, 0.5, 0.7, 0.69, 0.66, 0.69, 0.64, 0.67, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.78, 0.69, 0.69, 0.69, 0.64, 0.69, 0.69, 0.69, 0.34, 0.34, 0.63, 0.69, 0.7, 0.7, 0.7, 0.69, 0.69, 0.7, 0.7, 0.7, 0.69, 0.69, 0.69, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.69, 0.7, 0.69, 0.69, 0.7, 0.7, 0.7, 0.7, 0.69, 0.7, 0.69, 0.7, 0.7, 0.7, 0.7, 0.69, 0.69, 0.69, 0.7, 0.7, 0.73, 0.7, 0.69, 0.7, 0.7, 0.69, 0.7, 0.7, 0.7, 0.69, 0.7, 0.69, 0.7, 0.85, 0.7, 0.7, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.89, 0.69, 0.69, 0.75, 0.85, 0.7, 0.7, 0.71, 0.7, 0.97, 0.69, 0.69, 0.7, 0.69, 0.7, 0.97, 0.69, 0.85, 0.69, 0.69, 0.95, 0.71, 0.95, 0.69, 0.71, 0.7, 0.69, 0.71, 0.75, 0.85, 0.85, 0.69, 0.97, 0.71, 0.69, 0.8, 0.71, 0.69, 0.69, 0.95, 0.69, 0.69, 0.9, 0.95, 0.69, 0.69, 0.69, 0.73, 0.69, 0.95, 0.95, 0.69, 0.65, 0.65, 0.69, 0.69, 0.69, 0.69]",180,0.6990555555555555,0.09207302187950979,11.850761867528147,5.045685379156399
assuredly,"[0.99, 0.98, 0.97, 0.98, 0.98, 0.98, 0.98, 0.98, 1.0, 0.98, 0.96, 0.99, 0.96, 0.95, 0.95, 0.98, 0.92, 0.98, 0.9, 0.93, 0.98, 0.99, 0.93, 0.99, 0.98, 0.98, 0.9, 0.99, 0.99, 0.99, 0.87, 0.99, 0.91, 0.99, 0.98, 0.99, 0.99, 0.98, 0.98, 0.99, 0.98, 1.0, 1.0, 0.95, 0.99, 0.99, 0.95, 1.0, 0.92, 0.95, 0.98, 0.95, 0.96, 0.98, 0.95, 0.99, 0.96, 0.98, 0.99, 0.96, 0.95, 0.95, 0.95, 0.9, 0.95, 0.95, 0.95, 0.95, 0.95, 0.9, 0.95, 0.9, 0.9, 0.85, 0.97, 0.95, 0.95, 0.9, 0.95, 0.9, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.98, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.98, 0.95, 0.9, 0.95, 0.89, 0.9, 0.95, 0.95, 0.97, 0.98, 0.9, 0.9, 0.98, 0.95, 0.86, 0.94, 0.96, 0.95, 0.9, 0.95, 0.95, 0.95, 0.94, 0.95, 0.95, 0.96, 0.95, 0.93, 0.95, 0.95, 0.95, 0.95, 0.96, 0.98, 0.98, 0.95, 0.98, 0.98, 0.96, 0.95, 0.96, 0.98, 0.92, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.98, 0.98, 0.99, 0.98, 0.98, 1.0, 0.97, 0.95, 0.95, 0.95, 0.98, 0.97, 0.97, 0.96, 0.96, 0.95, 0.97, 0.95, 0.96]",180,0.9572222222222221,0.02782995100318191,27.108121760318767,1.2012760162610885
at a guess,"[0.34, 0.35, 0.21, 0.22, 0.28, 0.76, 0.87, 0.21, 0.66, 0.39, 0.44, 0.44, 0.34, 0.03, 0.5, 0.72, 0.16, 0.36, 0.35, 0.28, 0.85, 0.6, 0.66, 0.24, 0.55, 0.34, 0.16, 0.1, 0.34, 0.45, 0.46, 0.23, 0.88, 0.58, 0.19, 0.29, 0.66, 0.22, 0.5, 0.24, 0.23, 0.03, 0.48, 0.55, 0.21, 0.49, 0.29, 0.8, 0.31, 0.29, 0.69, 0.21, 0.15, 0.23, 0.32, 0.47, 0.39, 0.4, 0.46, 0.15, 0.2, 0.6, 0.2, 0.15, 0.2, 0.15, 0.2, 0.1, 0.2, 0.45, 0.2, 0.1, 0.15, 0.2, 0.2, 0.1, 0.2, 0.25, 0.25, 0.1, 0.1, 0.5, 0.65, 0.7, 0.15, 0.5, 0.6, 0.7, 0.2, 0.45, 0.2, 0.6, 0.2, 0.3, 0.7, 0.5, 0.15, 0.1, 0.45, 0.7, 0.6, 0.6, 0.85, 0.35, 0.85, 0.45, 0.2, 0.1, 0.7, 0.4, 0.2, 0.25, 0.25, 0.55, 0.7, 0.15, 0.3, 0.1, 0.2, 0.3, 0.31, 0.32, 0.21, 0.35, 0.32, 0.32, 0.31, 0.32, 0.42, 0.32, 0.32, 0.28, 0.32, 0.19, 0.32, 0.31, 0.27, 0.32, 0.28, 0.32, 0.31, 0.35, 0.23, 0.35, 0.2, 0.35, 0.35, 0.4, 0.22, 0.3, 0.27, 0.5, 0.62, 0.2, 0.3, 0.35, 0.35, 0.35, 0.28, 0.2, 0.27, 0.42, 0.35, 0.2, 0.35, 0.15, 0.2, 0.35, 0.35, 0.35, 0.32, 0.38, 0.28, 0.43, 0.34, 0.28, 0.32, 0.16, 0.28]",179,0.3505027932960894,0.18417648125963515,2.1613324757543104,3.887283284165731
beats me,"[0.95, 0.92, 0.66, 0.6, 0.5, 0.43, 0.45, 0.14, 0.36, 0.87, 0.28, 0.05, 0.47, 0.47, 0.4, 0.32, 0.4, 0.66, 0.12, 0.04, 0.5, 0.27, 0.05, 0.13, 0.15, 0.01, 0.3, 0.06, 0.05, 0.04, 0.22, 0.09, 0.26, 0.45, 0.08, 0.56, 0.02, 0.1, 0.44, 0.3, 0.72, 0.22, 0.5, 0.57, 0.87, 0.59, 0.55, 0.51, 0.24, 0.81, 0.37, 0.44, 0.22, 0.3, 0.83, 0.32, 0.14, 0.5, 0.04, 0.6, 0.3, 0.65, 0.4, 0.7, 0.6, 0.2, 0.4, 0.2, 0.7, 0.4, 0.6, 0.25, 0.2, 0.6, 0.7, 0.4, 0.75, 0.6, 0.65, 0.45, 0.6, 0.6, 0.5, 0.25, 0.6, 0.6, 0.4, 0.7, 0.6, 0.2, 0.25, 0.7, 0.45, 0.85, 0.5, 0.3, 0.2, 0.75, 0.45, 0.85, 0.02, 0.65, 0.75, 0.85, 0.6, 0.68, 0.75, 0.85, 0.75, 0.85, 0.33, 0.6, 0.6, 0.25, 0.6, 0.7, 0.75, 0.85, 0.85, 0.7, 0.75, 0.6, 0.6, 1.0, 0.84, 0.8, 0.4, 0.21, 0.33, 0.62, 0.45, 0.6, 0.75, 0.5, 0.5, 0.7, 0.4, 0.5, 0.5, 0.5, 0.25, 0.21, 0.2, 0.75, 0.9, 0.3, 0.5, 0.3, 0.5, 0.5, 0.3, 0.5, 0.5, 0.3, 0.38, 0.33, 0.83, 0.33, 0.39, 0.2, 0.5, 0.5, 0.42, 1.0, 0.02, 0.42, 0.1, 0.11, 0.5, 0.45, 0.3, 0.85, 0.5, 0.15, 0.37, 0.4, 0.02]",177,0.4645197740112994,0.2431151895125032,1.1341945171371668,1.2244902278025425
beyond a shadow of a doubt,"[0.8, 0.99, 0.99, 1.0, 0.99, 0.99, 1.0, 0.98, 0.89, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.99, 0.99, 0.98, 0.99, 0.99, 0.98, 0.99, 0.99, 1.0, 1.0, 0.98, 0.98, 1.0, 0.99, 0.99, 1.0, 0.99, 0.98, 0.99, 0.99, 0.99, 0.94, 0.99, 0.99, 0.98, 1.0, 1.0, 0.91, 0.99, 0.98, 0.99, 1.0, 0.99, 0.99, 1.0, 0.99, 1.0, 0.98, 1.0, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.99, 0.99, 0.99]",180,0.9877777777777779,0.01771865167793392,61.06992044884829,0.7604473597720229
beyond any doubt,"[1.0, 0.99, 1.0, 0.99, 0.99, 0.99, 0.98, 0.98, 0.99, 0.98, 0.99, 0.99, 0.99, 0.99, 0.89, 0.98, 0.99, 1.0, 0.99, 1.0, 0.98, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.98, 0.92, 0.99, 0.99, 1.0, 0.98, 1.0, 0.98, 0.99, 0.99, 0.96, 0.99, 0.98, 0.99, 1.0, 0.99, 0.99, 0.99, 0.99, 0.99, 0.94, 0.99, 0.95, 0.94, 1.0, 0.99, 0.99, 0.99, 1.0, 0.99, 0.99, 0.96, 0.99, 0.98, 0.98, 0.99, 0.99, 0.99, 0.98, 0.98, 0.99, 0.98, 0.99, 0.98, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.98, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99]",180,0.9874444444444445,0.011790873222879835,75.70592776835744,0.9619450996818095
